,org_id,endpoint_id,status,current,date_time,Churn_status
14135,160090,64037353,3,1,2017-12-02,Churned
4005,160090,64037354,3,1,2017-12-02,Churned
10981,160090,64037358,3,1,2017-12-02,Churned
10695,160090,64037360,3,1,2017-12-02,Churned
5132,160090,64038048,3,1,2017-12-02,Churned
9490,160090,64038544,3,1,2017-12-02,Churned
9491,160090,64043358,3,1,2017-12-02,Churned
2925,160090,64043359,3,1,2017-12-02,Churned
14277,160090,64043360,3,1,2017-12-02,Churned
8543,160090,64043361,3,1,2017-12-02,Churned
1858,160090,64043362,3,1,2017-12-02,Churned
5133,160090,64043363,3,1,2017-12-02,Churned
10696,160090,64043364,3,1,2017-12-02,Churned
22488,160090,64043367,3,1,2018-05-09,Churned
6052,160090,64043368,3,1,2017-12-02,Churned
352,160090,64043370,3,1,2017-12-02,Churned
20761,160090,64043371,3,1,2018-05-10,Churned
14278,160090,64043372,3,1,2017-12-02,Churned
20582,160090,64043373,3,1,2018-05-10,Churned
20156,160090,64043374,3,1,2018-01-30,Churned
353,160090,64043376,3,1,2017-12-02,Churned
20762,160090,64043377,3,1,2018-05-10,Churned
10697,160090,64043378,3,1,2017-12-02,Churned
11907,160090,64043379,3,1,2017-12-02,Churned
8045,160090,64043382,3,1,2017-12-27,Churned
7104,160090,64043383,3,1,2017-12-02,Churned
1859,160090,64043384,3,1,2017-12-02,Churned
502,160090,64043385,3,1,2017-12-02,Churned
354,160090,64043386,3,1,2017-12-02,Churned
1626,160090,64043388,3,1,2017-12-02,Churned
25778,160090,64043389,3,1,2018-05-10,Churned
7293,160090,64043390,3,1,2017-12-02,Churned
5134,160090,64043391,3,1,2017-12-02,Churned
14279,160090,64043392,3,1,2017-12-02,Churned
2926,160090,64043394,3,1,2017-12-02,Churned
10983,160090,64043395,3,1,2017-12-02,Churned
9492,160090,64043396,3,1,2017-12-02,Churned
11088,160090,64043397,3,1,2017-12-02,Churned
11908,160090,64043399,3,1,2017-12-02,Churned
7294,160090,64043400,3,1,2017-12-02,Churned
72957,160090,64043401,3,1,2018-07-18,Churned
14280,160090,64043402,3,1,2017-12-02,Churned
4006,160090,64043403,3,1,2017-12-02,Churned
5136,160090,64043404,3,1,2017-12-02,Churned
1627,160090,64043405,3,1,2017-12-02,Churned
6054,160090,64043407,3,1,2017-12-02,Churned
10984,160090,64043408,3,1,2017-12-02,Churned
10985,160090,64043409,3,1,2017-12-02,Churned
8544,160090,64043410,3,1,2017-12-02,Churned
5434,160090,64043411,3,1,2017-12-02,Churned
14281,160090,64043412,3,1,2017-12-02,Churned
6055,160090,64043413,3,1,2017-12-02,Churned
11909,160090,64043415,3,1,2017-12-02,Churned
2927,160090,64043417,3,1,2017-12-02,Churned
2986,160090,64043418,4,0,2018-02-06,Not Churned
11910,160090,64043419,3,1,2017-12-02,Churned
2928,160090,64043421,3,1,2017-12-02,Churned
14282,160090,64043422,3,1,2017-12-02,Churned
381,160090,64043424,3,1,2017-12-02,Churned
8863,160090,64043435,3,1,2018-01-25,Churned
14283,160090,64043436,3,1,2017-12-02,Churned
14284,160090,64043437,3,1,2017-12-02,Churned
12076,160090,64043438,3,1,2018-05-10,Churned
1628,160090,64043439,3,1,2017-12-02,Churned
11089,160090,64043440,3,1,2017-12-02,Churned
1629,160090,64043442,3,1,2017-12-02,Churned
7031,160090,64043443,4,0,2017-12-27,Not Churned
11090,160090,64043444,3,1,2017-12-02,Churned
6056,160090,64043448,3,1,2017-12-02,Churned
14285,160090,64043449,3,1,2017-12-02,Churned
5435,160090,64043453,3,1,2017-12-02,Churned
11911,160090,64043457,3,1,2017-12-02,Churned
14286,160090,64043460,3,1,2017-12-02,Churned
504,160090,64043461,3,1,2017-12-02,Churned
9493,160090,64043465,3,1,2017-12-02,Churned
11912,160090,64043466,3,1,2017-12-02,Churned
505,160090,64043467,3,1,2017-12-02,Churned
4008,160090,64043468,3,1,2017-12-02,Churned
14288,160090,64043469,3,1,2017-12-02,Churned
7296,160090,64043472,3,1,2017-12-02,Churned
7297,160090,64043473,3,1,2017-12-02,Churned
5137,160090,64043474,3,1,2017-12-02,Churned
5436,160090,64043475,3,1,2017-12-02,Churned
11091,160090,64043476,3,1,2017-12-02,Churned
4009,160090,64043478,3,1,2017-12-02,Churned
1630,160090,64043479,3,1,2017-12-02,Churned
2929,160090,64043480,3,1,2017-12-02,Churned
14289,160090,64043483,3,1,2017-12-02,Churned
382,160090,64043484,3,1,2017-12-02,Churned
2930,160090,64043485,3,1,2017-12-02,Churned
1631,160090,64043486,3,1,2017-12-02,Churned
14290,160090,64043487,3,1,2017-12-02,Churned
8546,160090,64043488,3,1,2017-12-02,Churned
11092,160090,64043489,3,1,2017-12-02,Churned
3896,160090,64043490,4,0,2018-03-01,Not Churned
6057,160090,64043491,3,1,2017-12-02,Churned
506,160090,64043492,3,1,2017-12-02,Churned
11914,160090,64043493,3,1,2017-12-02,Churned
10986,160090,64043494,3,1,2017-12-02,Churned
11093,160090,64043496,3,1,2017-12-02,Churned
18179,160090,64043497,4,0,2018-03-01,Not Churned
10987,160090,64043499,3,1,2017-12-02,Churned
11915,160090,64043501,3,1,2017-12-02,Churned
2931,160090,64043502,3,1,2017-12-02,Churned
18834,160090,64043504,4,0,2018-05-11,Not Churned
2932,160090,64043505,3,1,2017-12-02,Churned
1632,160090,64043507,3,1,2017-12-02,Churned
11916,160090,64043508,3,1,2017-12-02,Churned
4010,160090,64043509,3,1,2017-12-02,Churned
22550,160090,64043514,4,0,2018-03-08,Not Churned
7300,160090,64043517,3,1,2017-12-02,Churned
9495,160090,64043518,3,1,2017-12-02,Churned
10988,160090,64043519,3,1,2017-12-02,Churned
14291,160090,64043520,3,1,2017-12-02,Churned
11917,160090,64043524,3,1,2017-12-02,Churned
11918,160090,64043526,3,1,2017-12-02,Churned
508,160090,64043528,3,1,2017-12-02,Churned
46876,160090,64043529,3,1,2018-06-27,Churned
5138,160090,64043530,3,1,2017-12-02,Churned
25982,160090,64043531,3,1,2018-05-10,Churned
2933,160090,64043532,3,1,2017-12-02,Churned
8547,160090,64043533,3,1,2017-12-02,Churned
10989,160090,64043534,3,1,2017-12-02,Churned
11919,160090,64043538,3,1,2017-12-02,Churned
509,160090,64043539,3,1,2017-12-02,Churned
10990,160090,64043541,3,1,2017-12-02,Churned
29026,160090,64043544,3,1,2018-05-10,Churned
3039,160090,64043545,3,1,2017-12-02,Churned
11920,160090,64043546,3,1,2017-12-02,Churned
3040,160090,64043547,3,1,2017-12-02,Churned
16908,160090,64043548,4,0,2018-04-23,Not Churned
11921,160090,64043549,3,1,2017-12-02,Churned
22252,160090,64043554,4,0,2018-03-01,Not Churned
11922,160090,64043558,3,1,2017-12-02,Churned
9497,160090,64043559,3,1,2017-12-02,Churned
9498,160090,64043560,3,1,2017-12-02,Churned
17157,160090,64043561,4,0,2018-04-27,Not Churned
11094,160090,64043563,3,1,2017-12-02,Churned
11923,160090,64043565,3,1,2017-12-02,Churned
11924,160090,64043568,3,1,2017-12-02,Churned
4011,160090,64043569,3,1,2017-12-02,Churned
5437,160090,64043570,3,1,2017-12-02,Churned
17628,160090,64043571,3,1,2017-12-27,Churned
511,160090,64043572,3,1,2017-12-02,Churned
11095,160090,64043574,3,1,2017-12-02,Churned
9499,160090,64043577,3,1,2017-12-02,Churned
11096,160090,64043578,3,1,2017-12-02,Churned
5438,160090,64043580,3,1,2017-12-02,Churned
11097,160090,64043581,3,1,2017-12-02,Churned
11098,160090,64043585,3,1,2017-12-02,Churned
4012,160090,64043586,3,1,2017-12-02,Churned
14293,160090,64043587,3,1,2017-12-02,Churned
385,160090,64043589,3,1,2017-12-02,Churned
7301,160090,64043590,3,1,2017-12-02,Churned
11925,160090,64043591,3,1,2017-12-02,Churned
11099,160090,64043594,3,1,2017-12-02,Churned
14294,160090,64043595,3,1,2017-12-02,Churned
9500,160090,64043596,3,1,2017-12-02,Churned
11100,160090,64043599,3,1,2017-12-02,Churned
10240,160090,64043600,4,0,2018-02-23,Not Churned
9501,160090,64043601,3,1,2017-12-02,Churned
74417,160090,64043606,4,0,2018-07-31,Not Churned
3041,160090,64043608,3,1,2017-12-02,Churned
10991,160090,64043613,3,1,2017-12-02,Churned
3042,160090,64043616,3,1,2017-12-02,Churned
5140,160090,64043621,3,1,2017-12-02,Churned
6059,160090,64043623,3,1,2017-12-02,Churned
9502,160090,64043624,3,1,2017-12-02,Churned
3043,160090,64043625,3,1,2017-12-02,Churned
386,160090,64043626,3,1,2017-12-02,Churned
7303,160090,64043627,3,1,2017-12-02,Churned
1633,160090,64043628,3,1,2017-12-02,Churned
5141,160090,64043629,3,1,2017-12-02,Churned
11102,160090,64043636,3,1,2017-12-02,Churned
1634,160090,64043639,3,1,2017-12-02,Churned
14295,160090,64043641,3,1,2017-12-02,Churned
80604,160090,64043642,4,0,2018-07-20,Not Churned
14296,160090,64043643,3,1,2017-12-02,Churned
11103,160090,64043644,3,1,2017-12-02,Churned
3044,160090,64043645,3,1,2017-12-02,Churned
1860,160090,64043646,3,1,2017-12-02,Churned
11926,160090,64043647,3,1,2017-12-02,Churned
17341,160090,64043648,3,1,2018-05-08,Churned
10992,160090,64043650,3,1,2017-12-02,Churned
11927,160090,64043656,3,1,2017-12-02,Churned
1636,160090,64043658,3,1,2017-12-02,Churned
3045,160090,64043660,3,1,2017-12-02,Churned
11928,160090,64043662,3,1,2017-12-02,Churned
11929,160090,64043665,3,1,2017-12-02,Churned
6256,160090,64043667,3,1,2017-12-02,Churned
11930,160090,64043669,3,1,2017-12-02,Churned
5142,160090,64043670,3,1,2017-12-02,Churned
1861,160090,64043671,3,1,2017-12-02,Churned
5439,160090,64043672,3,1,2017-12-02,Churned
11931,160090,64043673,3,1,2017-12-02,Churned
9503,160090,64043674,3,1,2017-12-02,Churned
11104,160090,64043676,3,1,2017-12-02,Churned
3046,160090,64043677,3,1,2017-12-02,Churned
29888,160090,64043681,3,1,2018-05-23,Churned
5143,160090,64043682,3,1,2017-12-02,Churned
11932,160090,64043683,3,1,2017-12-02,Churned
11105,160090,64043687,3,1,2017-12-02,Churned
6639,160090,64043690,3,1,2018-04-24,Churned
3047,160090,64043691,3,1,2017-12-02,Churned
1637,160090,64043694,3,1,2017-12-02,Churned
16900,160090,64043701,3,1,2018-02-26,Churned
11106,160090,64043703,3,1,2017-12-02,Churned
6257,160090,64043705,3,1,2017-12-02,Churned
9504,160090,64043707,3,1,2017-12-02,Churned
28624,160090,64043708,4,0,2018-05-24,Not Churned
3048,160090,64043709,3,1,2017-12-02,Churned
12245,160090,64043713,3,1,2017-12-02,Churned
11108,160090,64043714,3,1,2017-12-02,Churned
11109,160090,64043716,3,1,2017-12-02,Churned
11110,160090,64043718,3,1,2017-12-02,Churned
10993,160090,64043719,3,1,2017-12-02,Churned
14297,160090,64043721,3,1,2017-12-02,Churned
9505,160090,64043723,3,1,2017-12-02,Churned
5144,160090,64043725,3,1,2017-12-02,Churned
11111,160090,64043726,3,1,2017-12-02,Churned
9506,160090,64043727,3,1,2017-12-02,Churned
76304,160090,64043731,4,0,2018-07-23,Not Churned
17501,160090,64043733,3,1,2018-05-10,Churned
14298,160090,64043736,3,1,2017-12-02,Churned
9507,160090,64043739,3,1,2017-12-02,Churned
14299,160090,64043740,3,1,2017-12-02,Churned
3049,160090,64043742,3,1,2017-12-02,Churned
14145,160090,64043744,4,0,2018-01-05,Not Churned
9508,160090,64043745,3,1,2017-12-02,Churned
5145,160090,64043746,3,1,2017-12-02,Churned
5182,160090,64043747,3,1,2017-12-02,Churned
2449,160090,64043748,4,0,2018-03-23,Not Churned
1638,160090,64043750,3,1,2017-12-02,Churned
5183,160090,64043751,3,1,2017-12-02,Churned
5184,160090,64043758,3,1,2017-12-02,Churned
1639,160090,64043759,3,1,2017-12-02,Churned
11112,160090,64043760,3,1,2017-12-02,Churned
9509,160090,64043761,3,1,2017-12-02,Churned
14300,160090,64043762,3,1,2017-12-02,Churned
1862,160090,64043763,3,1,2017-12-02,Churned
5440,160090,64043764,3,1,2017-12-02,Churned
5441,160090,64043766,3,1,2017-12-02,Churned
10847,160090,64043767,4,0,2018-03-01,Not Churned
387,160090,64043769,3,1,2017-12-02,Churned
11113,160090,64043770,3,1,2017-12-02,Churned
5186,160090,64043771,3,1,2017-12-02,Churned
7306,160090,64043772,3,1,2017-12-02,Churned
12247,160090,64043775,3,1,2017-12-02,Churned
12539,160090,64043778,4,0,2018-03-28,Not Churned
52557,160090,64043780,4,0,2018-07-10,Not Churned
13464,160090,64043781,3,1,2018-02-28,Churned
5188,160090,64043782,3,1,2017-12-02,Churned
2370,160090,64043783,3,1,2018-01-04,Churned
7307,160090,64043784,3,1,2017-12-02,Churned
14301,160090,64043785,3,1,2017-12-02,Churned
389,160090,64043786,3,1,2017-12-02,Churned
5189,160090,64043787,3,1,2017-12-02,Churned
3050,160090,64043788,3,1,2017-12-02,Churned
5190,160090,64043789,3,1,2017-12-02,Churned
12248,160090,64043790,3,1,2017-12-02,Churned
1640,160090,64043794,3,1,2017-12-02,Churned
14302,160090,64043797,3,1,2017-12-02,Churned
13137,160090,64043798,4,0,2018-01-12,Not Churned
11263,160090,64043800,3,1,2017-12-02,Churned
3051,160090,64043803,3,1,2017-12-02,Churned
12249,160090,64043806,3,1,2017-12-02,Churned
6260,160090,64043808,3,1,2017-12-02,Churned
72958,160090,64043814,3,1,2018-07-18,Churned
7308,160090,64043815,3,1,2017-12-02,Churned
7309,160090,64043816,3,1,2017-12-02,Churned
12250,160090,64043817,3,1,2017-12-02,Churned
1863,160090,64043821,3,1,2017-12-02,Churned
10994,160090,64043824,3,1,2017-12-02,Churned
7310,160090,64043826,3,1,2017-12-02,Churned
8548,160090,64043827,3,1,2017-12-02,Churned
5191,160090,64043829,3,1,2017-12-02,Churned
3052,160090,64043830,3,1,2017-12-02,Churned
4013,160090,64043833,3,1,2017-12-02,Churned
2902,160090,64043840,3,1,2017-12-28,Churned
12251,160090,64043841,3,1,2017-12-02,Churned
11264,160090,64043844,3,1,2017-12-02,Churned
12252,160090,64043846,3,1,2017-12-02,Churned
5192,160090,64043847,3,1,2017-12-02,Churned
5193,160090,64043850,3,1,2017-12-02,Churned
73140,160090,64043852,4,0,2018-07-23,Not Churned
7311,160090,64043858,3,1,2017-12-02,Churned
12253,160090,64043859,3,1,2017-12-02,Churned
10995,160090,64043863,3,1,2017-12-02,Churned
11265,160090,64043867,3,1,2017-12-02,Churned
11266,160090,64043870,3,1,2017-12-02,Churned
12254,160090,64043872,3,1,2017-12-02,Churned
9512,160090,64043873,3,1,2017-12-02,Churned
5194,160090,64043874,3,1,2017-12-02,Churned
513,160090,64043875,3,1,2017-12-02,Churned
1641,160090,64043876,3,1,2017-12-02,Churned
3053,160090,64043878,3,1,2017-12-02,Churned
390,160090,64043879,3,1,2017-12-02,Churned
12255,160090,64043880,3,1,2017-12-02,Churned
9845,160090,64043883,3,1,2017-12-02,Churned
10996,160090,64043886,3,1,2017-12-02,Churned
5195,160090,64043888,3,1,2017-12-02,Churned
7312,160090,64043889,3,1,2017-12-02,Churned
4343,160090,64043892,3,1,2017-12-02,Churned
514,160090,64043900,3,1,2017-12-02,Churned
1642,160090,64043901,3,1,2017-12-02,Churned
5442,160090,64043906,3,1,2017-12-02,Churned
4344,160090,64043909,3,1,2017-12-02,Churned
11267,160090,64043910,3,1,2017-12-02,Churned
4345,160090,64043913,3,1,2017-12-02,Churned
11268,160090,64043915,3,1,2017-12-02,Churned
10997,160090,64043916,3,1,2017-12-02,Churned
392,160090,64043917,3,1,2017-12-02,Churned
7313,160090,64043918,3,1,2017-12-02,Churned
5540,160090,64043919,3,1,2018-05-10,Churned
3054,160090,64043921,3,1,2017-12-02,Churned
3055,160090,64043923,3,1,2017-12-02,Churned
8549,160090,64043924,3,1,2017-12-02,Churned
10998,160090,64043925,3,1,2017-12-02,Churned
393,160090,64043927,3,1,2017-12-02,Churned
8550,160090,64043928,3,1,2017-12-02,Churned
12256,160090,64043929,3,1,2017-12-02,Churned
1864,160090,64043930,3,1,2017-12-02,Churned
1643,160090,64043934,3,1,2017-12-02,Churned
10999,160090,64043937,3,1,2017-12-02,Churned
7314,160090,64043939,3,1,2017-12-02,Churned
5443,160090,64043940,3,1,2017-12-02,Churned
8551,160090,64043942,3,1,2017-12-02,Churned
5196,160090,64043943,3,1,2017-12-02,Churned
11000,160090,64043944,3,1,2017-12-02,Churned
515,160090,64043945,3,1,2017-12-02,Churned
5197,160090,64043946,3,1,2017-12-02,Churned
4346,160090,64043947,3,1,2017-12-02,Churned
1865,160090,64043948,3,1,2017-12-02,Churned
12257,160090,64043949,3,1,2017-12-02,Churned
11270,160090,64043951,3,1,2017-12-02,Churned
5198,160090,64043952,3,1,2017-12-02,Churned
8552,160090,64043953,3,1,2017-12-02,Churned
4347,160090,64043954,3,1,2017-12-02,Churned
12258,160090,64043955,3,1,2017-12-02,Churned
12259,160090,64043956,3,1,2017-12-02,Churned
11001,160090,64043959,3,1,2017-12-02,Churned
18251,160090,64043960,3,1,2018-05-10,Churned
1644,160090,64043964,3,1,2017-12-02,Churned
53600,160090,64043965,4,0,2018-07-03,Not Churned
11271,160090,64043967,3,1,2017-12-02,Churned
12260,160090,64043970,3,1,2017-12-02,Churned
12261,160090,64043971,3,1,2017-12-02,Churned
11272,160090,64043973,3,1,2017-12-02,Churned
4348,160090,64043976,3,1,2017-12-02,Churned
4349,160090,64043977,3,1,2017-12-02,Churned
5444,160090,64043978,3,1,2017-12-02,Churned
12262,160090,64043979,3,1,2017-12-02,Churned
11273,160090,64043980,3,1,2017-12-02,Churned
4350,160090,64043981,3,1,2017-12-02,Churned
9846,160090,64043983,3,1,2017-12-02,Churned
11274,160090,64043985,3,1,2017-12-02,Churned
14230,160090,64049271,3,1,2018-04-23,Churned
8553,160090,64049272,3,1,2017-12-02,Churned
12263,160090,64049273,3,1,2017-12-02,Churned
1866,160090,64049274,3,1,2017-12-02,Churned
5199,160090,64049275,3,1,2017-12-02,Churned
12264,160090,64049277,3,1,2017-12-02,Churned
11276,160090,64049278,3,1,2017-12-02,Churned
5200,160090,64049279,3,1,2017-12-02,Churned
12265,160090,64049280,3,1,2017-12-02,Churned
1646,160090,64049281,3,1,2017-12-02,Churned
11277,160090,64049282,3,1,2017-12-02,Churned
23707,160090,64049284,3,1,2018-05-23,Churned
4351,160090,64049285,3,1,2017-12-02,Churned
1647,160090,64049288,3,1,2017-12-02,Churned
11002,160090,64049290,3,1,2017-12-02,Churned
12266,160090,64049292,3,1,2017-12-02,Churned
3443,160090,64049293,4,0,2018-04-02,Not Churned
8801,160090,64049295,3,1,2017-12-05,Churned
1867,160090,64049296,3,1,2017-12-02,Churned
4352,160090,64049297,3,1,2017-12-02,Churned
1648,160090,64049298,3,1,2017-12-02,Churned
6261,160090,64049299,3,1,2017-12-02,Churned
12900,160090,64049300,3,1,2018-05-23,Churned
5203,160090,64049303,3,1,2017-12-02,Churned
22516,160090,64049304,3,1,2018-05-10,Churned
7316,160090,64049305,3,1,2017-12-02,Churned
9847,160090,64049310,3,1,2017-12-02,Churned
12267,160090,64049311,3,1,2017-12-02,Churned
11278,160090,64049315,3,1,2017-12-02,Churned
516,160090,64049316,3,1,2017-12-02,Churned
49025,160090,64049317,3,1,2018-06-23,Churned
22517,160090,64049320,3,1,2018-05-10,Churned
9848,160090,64049322,3,1,2017-12-02,Churned
4354,160090,64049323,3,1,2017-12-02,Churned
12269,160090,64049324,3,1,2017-12-02,Churned
9849,160090,64049325,3,1,2017-12-02,Churned
5083,160090,64049326,3,1,2018-03-22,Churned
14303,160090,64049327,3,1,2017-12-02,Churned
1649,160090,64049328,3,1,2017-12-02,Churned
3056,160090,64049329,3,1,2017-12-02,Churned
5754,160090,64049330,3,1,2017-12-02,Churned
11290,160090,64049331,3,1,2017-12-02,Churned
17502,160090,64049334,3,1,2018-05-10,Churned
12270,160090,64049337,3,1,2017-12-02,Churned
12271,160090,64049338,3,1,2017-12-02,Churned
11291,160090,64049340,3,1,2017-12-02,Churned
11279,160090,64049341,3,1,2017-12-02,Churned
5205,160090,64049343,3,1,2017-12-02,Churned
13153,160090,64049344,3,1,2018-01-26,Churned
14304,160090,64049345,3,1,2017-12-02,Churned
5206,160090,64049347,3,1,2017-12-02,Churned
12570,160090,64049348,3,1,2017-12-02,Churned
12571,160090,64049351,3,1,2017-12-02,Churned
1868,160090,64049356,3,1,2017-12-02,Churned
14565,160090,64049358,3,1,2017-12-02,Churned
2360,160090,64049362,3,1,2018-01-06,Churned
12572,160090,64049371,3,1,2017-12-02,Churned
11280,160090,64049372,3,1,2017-12-02,Churned
9850,160090,64049374,3,1,2017-12-02,Churned
4356,160090,64049375,3,1,2017-12-02,Churned
3200,160090,64049378,4,0,2018-01-24,Not Churned
33127,160090,64049379,4,0,2018-06-18,Not Churned
2584,160090,64049380,3,1,2018-01-17,Churned
5208,160090,64049381,3,1,2017-12-02,Churned
4357,160090,64049387,3,1,2017-12-02,Churned
7317,160090,64049389,3,1,2017-12-02,Churned
12574,160090,64049390,3,1,2017-12-02,Churned
5209,160090,64049391,3,1,2017-12-02,Churned
11282,160090,64049392,3,1,2017-12-02,Churned
11855,160090,64049396,3,1,2018-03-23,Churned
12576,160090,64049397,3,1,2017-12-02,Churned
7318,160090,64049400,3,1,2017-12-02,Churned
9852,160090,64049403,3,1,2017-12-02,Churned
12577,160090,64049404,3,1,2017-12-02,Churned
11283,160090,64049405,3,1,2017-12-02,Churned
1869,160090,64049406,3,1,2017-12-02,Churned
1651,160090,64049408,3,1,2017-12-02,Churned
5298,160090,64049409,3,1,2017-12-02,Churned
12578,160090,64049410,3,1,2017-12-02,Churned
12579,160090,64049411,3,1,2017-12-02,Churned
11284,160090,64049412,3,1,2017-12-02,Churned
1870,160090,64049414,3,1,2017-12-02,Churned
5299,160090,64049422,3,1,2017-12-02,Churned
3057,160090,64049423,3,1,2017-12-02,Churned
11292,160090,64049425,3,1,2017-12-02,Churned
4358,160090,64049430,3,1,2017-12-02,Churned
518,160090,64049432,3,1,2017-12-02,Churned
12580,160090,64049436,3,1,2017-12-02,Churned
12581,160090,64049437,3,1,2017-12-02,Churned
6263,160090,64049438,3,1,2017-12-02,Churned
11285,160090,64049440,3,1,2017-12-02,Churned
1749,160090,64049443,3,1,2017-12-02,Churned
11286,160090,64049444,3,1,2017-12-02,Churned
12582,160090,64049445,3,1,2017-12-02,Churned
6264,160090,64049449,3,1,2017-12-02,Churned
5300,160090,64049453,3,1,2017-12-02,Churned
8555,160090,64049457,3,1,2017-12-02,Churned
12583,160090,64049458,3,1,2017-12-02,Churned
3058,160090,64049465,3,1,2017-12-02,Churned
14567,160090,64049470,3,1,2017-12-02,Churned
12584,160090,64049471,3,1,2017-12-02,Churned
8556,160090,64049472,3,1,2017-12-02,Churned
9853,160090,64049473,3,1,2017-12-02,Churned
11287,160090,64049475,3,1,2017-12-02,Churned
4359,160090,64049476,3,1,2017-12-02,Churned
1871,160090,64049477,3,1,2017-12-02,Churned
14568,160090,64049478,3,1,2017-12-02,Churned
6265,160090,64049483,3,1,2017-12-02,Churned
12585,160090,64049484,3,1,2017-12-02,Churned
11288,160090,64049489,3,1,2017-12-02,Churned
396,160090,64049493,3,1,2017-12-02,Churned
519,160090,64049495,3,1,2017-12-02,Churned
6630,160090,64049496,3,1,2018-04-23,Churned
12586,160090,64049497,3,1,2017-12-02,Churned
12587,160090,64049499,3,1,2017-12-02,Churned
5293,160090,64049500,3,1,2018-03-23,Churned
33154,160090,64049501,3,1,2018-06-19,Churned
1751,160090,64049503,3,1,2017-12-02,Churned
1752,160090,64049505,3,1,2017-12-02,Churned
5756,160090,64049506,3,1,2017-12-02,Churned
11289,160090,64049509,3,1,2017-12-02,Churned
3059,160090,64049511,3,1,2017-12-02,Churned
5301,160090,64049512,3,1,2017-12-02,Churned
4360,160090,64049514,3,1,2017-12-02,Churned
11600,160090,64049515,3,1,2017-12-02,Churned
520,160090,64049516,3,1,2017-12-02,Churned
25983,160090,64049517,3,1,2018-05-10,Churned
7319,160090,64049518,3,1,2017-12-02,Churned
5302,160090,64049519,3,1,2017-12-02,Churned
3060,160090,64049521,3,1,2017-12-02,Churned
11294,160090,64049522,3,1,2017-12-02,Churned
3061,160090,64049525,3,1,2017-12-02,Churned
397,160090,64049526,3,1,2017-12-02,Churned
9854,160090,64049527,3,1,2017-12-02,Churned
4361,160090,64049528,3,1,2017-12-02,Churned
9855,160090,64049536,3,1,2017-12-02,Churned
25984,160090,64049537,3,1,2018-05-10,Churned
4363,160090,64049538,3,1,2017-12-02,Churned
12589,160090,64049540,3,1,2017-12-02,Churned
5303,160090,64049541,3,1,2017-12-02,Churned
12590,160090,64049543,3,1,2017-12-02,Churned
20763,160090,64049544,3,1,2018-05-10,Churned
11295,160090,64049545,3,1,2017-12-02,Churned
11296,160090,64049546,3,1,2017-12-02,Churned
38153,160090,64049553,3,1,2018-06-23,Churned
7604,160090,64049554,3,1,2017-12-02,Churned
12592,160090,64049556,3,1,2017-12-02,Churned
8603,160090,64049557,3,1,2017-12-02,Churned
7605,160090,64049558,3,1,2017-12-02,Churned
6266,160090,64049561,3,1,2017-12-02,Churned
2516,160090,64049562,4,0,2018-04-06,Not Churned
398,160090,64049563,3,1,2017-12-02,Churned
43435,160090,64049567,3,1,2018-05-29,Churned
521,160090,64049568,3,1,2017-12-02,Churned
11602,160090,64049569,3,1,2017-12-02,Churned
12593,160090,64049570,3,1,2017-12-02,Churned
1753,160090,64049571,3,1,2017-12-02,Churned
11603,160090,64049573,3,1,2017-12-02,Churned
9856,160090,64049574,3,1,2017-12-02,Churned
14571,160090,64055255,3,1,2017-12-02,Churned
14572,160090,64059200,3,1,2017-12-02,Churned
4364,160090,64059201,3,1,2017-12-02,Churned
10840,160090,64065213,3,1,2018-02-06,Churned
11604,160090,64065214,3,1,2017-12-02,Churned
5304,160090,64070258,3,1,2017-12-02,Churned
3062,160090,64070260,3,1,2017-12-02,Churned
36013,160090,64077119,4,0,2018-06-21,Not Churned
399,160090,64105787,3,1,2017-12-02,Churned
8604,160090,64108680,3,1,2017-12-02,Churned
9857,160090,64115452,3,1,2017-12-02,Churned
42232,160090,64127613,4,0,2018-05-29,Not Churned
5757,160090,64127756,3,1,2017-12-02,Churned
11606,160090,64134432,3,1,2017-12-02,Churned
3063,160090,64150508,3,1,2017-12-02,Churned
11607,160090,64157566,3,1,2017-12-02,Churned
522,160090,64159201,3,1,2017-12-02,Churned
12538,160090,64159229,3,1,2018-03-28,Churned
8605,160090,64205414,3,1,2017-12-02,Churned
3064,160090,64206490,3,1,2017-12-02,Churned
5758,160090,64219103,3,1,2017-12-02,Churned
1754,160090,64219104,3,1,2017-12-02,Churned
6269,160090,64219109,3,1,2017-12-02,Churned
1872,160090,64232190,3,1,2017-12-02,Churned
1755,160090,64263888,3,1,2017-12-02,Churned
14573,160090,64278108,3,1,2017-12-02,Churned
19772,160090,64278109,3,1,2018-03-29,Churned
16534,160090,64278110,4,0,2017-12-06,Not Churned
1756,160090,64305421,3,1,2017-12-02,Churned
5305,160090,64305424,3,1,2017-12-02,Churned
9858,160090,64332416,3,1,2017-12-02,Churned
11298,160090,64332418,3,1,2017-12-02,Churned
11608,160090,64332422,3,1,2017-12-02,Churned
11299,160090,64339137,3,1,2017-12-02,Churned
3065,160090,64363554,3,1,2017-12-02,Churned
8597,160090,64370293,3,1,2018-05-10,Churned
9019,160090,64370319,3,1,2017-12-27,Churned
5759,160090,64372413,3,1,2017-12-02,Churned
5760,160090,64372414,3,1,2017-12-02,Churned
20099,160090,64372423,4,0,2018-05-08,Not Churned
29027,160090,64372424,3,1,2018-05-10,Churned
4365,160090,64372427,3,1,2017-12-02,Churned
