org_id,endpoint_id,status,current,date_time
160090,70624034,1003,1,5/19/2018
160090,70710244,1003,1,5/19/2018
160090,76893431,1003,1,5/19/2018
160090,80271774,1003,16,5/19/2018
160090,82669439,1003,1,5/19/2018
160090,83796927,1003,1,5/19/2018
160090,84793426,1003,1,5/19/2018
160090,84805843,1003,1,5/19/2018
160090,85065468,1003,2,5/19/2018
160090,85390223,1003,1,5/19/2018
160090,85510482,1003,1,5/19/2018
160090,85580253,1003,1,5/19/2018
160090,85590859,1003,1,5/19/2018
160090,85614617,1003,1,5/19/2018
160090,85617271,1003,1,5/19/2018
160090,85628158,1003,1,5/19/2018
160090,85632152,1003,1,5/19/2018
160090,85634016,1003,1,5/19/2018
160090,85647597,1003,1,5/19/2018
160090,85648758,1003,1,5/19/2018
160090,85649946,1003,1,5/19/2018
160090,85650960,1003,1,5/19/2018
160090,69716550,4,1,5/25/2018
160090,83979509,4,0,5/25/2018
160090,29444776,1001,1,5/25/2018
160090,29444776,1002,0,5/25/2018
160090,83979509,1002,0,5/25/2018
160090,51269402,1003,1,5/25/2018
160090,52180282,1003,1,5/25/2018
160090,55307371,1003,1,5/25/2018
160090,57064342,1003,1,5/25/2018
160090,64037238,1003,1,5/25/2018
160090,68685315,1003,1,5/25/2018
160090,69716550,1003,1,5/25/2018
160090,70447474,1003,1,5/25/2018
160090,70941138,1003,1,5/25/2018
160090,71190178,1003,1,5/25/2018
160090,72882384,1003,1,5/25/2018
160090,73431026,1003,1,5/25/2018
160090,73556020,1003,1,5/25/2018
160090,73556294,1003,1,5/25/2018
160090,74675973,1003,1,5/25/2018
160090,77249175,1003,1,5/25/2018
160090,77481532,1003,1,5/25/2018
160090,84798932,1003,1,5/25/2018
160090,84813930,1003,1,5/25/2018
160090,85465992,1003,1,5/25/2018
160090,85723816,1003,1,5/25/2018
160090,62511300,4,1,5/2/2018
160090,62948288,4,1,5/2/2018
160090,63353501,4,1,5/2/2018
160090,64027377,4,1,5/2/2018
160090,64037259,4,1,5/2/2018
160090,64043380,4,1,5/2/2018
160090,64043601,4,1,5/2/2018
160090,64043674,4,1,5/2/2018
160090,64043726,4,1,5/2/2018
160090,64043747,4,1,5/2/2018
160090,64043769,4,1,5/2/2018
160090,64043775,4,1,5/2/2018
160090,64043852,4,1,5/2/2018
160090,64049300,4,1,5/2/2018
160090,64049390,4,1,5/2/2018
160090,64049471,4,1,5/2/2018
160090,64049472,4,1,5/2/2018
160090,64049512,4,1,5/2/2018
160090,64049548,4,1,5/2/2018
160090,64049574,4,1,5/2/2018
160090,64195584,4,1,5/2/2018
160090,64205414,4,1,5/2/2018
160090,64278108,4,1,5/2/2018
160090,64305421,4,1,5/2/2018
160090,64305424,4,1,5/2/2018
160090,64966554,4,1,5/2/2018
160090,65135381,4,1,5/2/2018
160090,47774305,3,1,3/24/2018
160090,61286814,3,1,3/26/2018
160090,60637557,4,1,3/26/2018
160090,60637641,3,1,3/27/2018
160090,82448620,3,1,3/27/2018
160090,64049496,4,0,3/27/2018
160090,84793660,1001,1,5/10/2018
160090,84793784,1001,1,5/10/2018
160090,85008879,1001,1,5/10/2018
160090,85107931,1001,1,5/10/2018
160090,85127128,1001,1,5/10/2018
160090,84475946,1003,1,5/10/2018
160090,84880013,1003,1,5/10/2018
160090,85130697,1003,1,5/10/2018
160090,29426379,3,1,5/2/2018
160090,1772918,4,1,5/2/2018
160090,2631826,4,1,5/2/2018
160090,2631858,4,1,5/2/2018
160090,5375304,4,1,5/2/2018
160090,16945226,4,1,5/2/2018
160090,29426168,4,1,5/2/2018
160090,29443225,4,1,5/2/2018
160090,29443809,4,1,5/2/2018
160090,29539534,4,1,5/2/2018
160090,29816127,4,1,5/2/2018
160090,35313566,4,1,5/2/2018
160090,35314052,4,1,5/2/2018
160090,40537324,4,1,5/2/2018
160090,44644632,4,1,5/2/2018
160090,45390893,4,1,5/2/2018
160090,46767846,4,1,5/2/2018
160090,47512973,4,1,5/2/2018
160090,48653135,4,1,5/2/2018
160090,49587643,4,1,5/2/2018
160090,49771124,4,1,5/2/2018
160090,49907637,4,1,5/2/2018
160090,50272628,4,1,5/2/2018
160090,48403353,3,1,5/23/2018
160090,56928526,3,1,5/23/2018
160090,64049284,3,1,5/23/2018
160090,80974371,3,1,5/23/2018
160090,83824489,3,1,5/23/2018
160090,84880942,3,1,5/23/2018
160090,63429574,4,2,5/23/2018
160090,48403353,1001,1,5/23/2018
160090,56928526,1001,1,5/23/2018
160090,64049284,1001,1,5/23/2018
160090,80974371,1001,1,5/23/2018
160090,83824489,1001,1,5/23/2018
160090,84880942,1001,1,5/23/2018
160090,35314197,1003,1,5/23/2018
160090,55727512,1003,1,5/23/2018
160090,55734904,1003,1,5/23/2018
160090,60373907,4,1,5/2/2018
160090,60618971,4,1,5/2/2018
160090,60637564,4,1,5/2/2018
160090,60637572,4,1,5/2/2018
160090,60637574,4,1,5/2/2018
160090,60637580,4,1,5/2/2018
160090,60637622,4,1,5/2/2018
160090,60637632,4,1,5/2/2018
160090,60637637,4,1,5/2/2018
160090,60637652,4,1,5/2/2018
160090,60637683,4,1,5/2/2018
160090,60637689,4,1,5/2/2018
160090,60637690,4,1,5/2/2018
160090,60644298,4,1,5/2/2018
160090,60644581,4,1,5/2/2018
160090,60644601,4,1,5/2/2018
160090,60644635,4,1,5/2/2018
160090,60984742,4,1,5/2/2018
160090,61198699,4,1,5/2/2018
160090,61226912,4,1,5/2/2018
160090,61237514,4,1,5/2/2018
160090,61286822,4,1,5/2/2018
160090,61350327,4,1,5/2/2018
160090,61427382,4,1,5/2/2018
160090,61492044,4,1,5/2/2018
160090,61686389,4,1,5/2/2018
160090,55734920,1003,1,5/23/2018
160090,55749449,1003,1,5/23/2018
160090,60644613,1003,1,5/23/2018
160090,61883471,1003,1,5/23/2018
160090,67522047,1003,1,5/23/2018
160090,67631828,1003,1,5/23/2018
160090,72205423,1003,1,5/23/2018
160090,72928581,1003,1,5/23/2018
160090,73297038,1003,1,5/23/2018
160090,73366021,1003,1,5/23/2018
160090,73556018,1003,1,5/23/2018
160090,73556294,1003,1,5/23/2018
160090,75309510,1003,1,5/23/2018
160090,76893431,1003,1,5/23/2018
160090,77980490,1003,1,5/23/2018
160090,80743896,1003,1,5/23/2018
160090,81180698,1003,1,5/23/2018
160090,81777357,1003,1,5/23/2018
160090,84793426,1003,1,5/23/2018
160090,84793875,1003,1,5/23/2018
160090,84798928,1003,1,5/23/2018
160090,84798944,1003,1,5/23/2018
160090,84821082,1003,1,5/23/2018
160090,84821084,1003,1,5/23/2018
160090,84821143,1003,1,5/23/2018
160090,84821147,1003,1,5/23/2018
160090,85480193,1003,1,5/23/2018
160090,86548807,1003,1,6/4/2018
160090,86552947,1003,1,6/4/2018
160090,86556780,1003,1,6/4/2018
160090,86556808,1003,1,6/4/2018
160090,86557869,1003,1,6/4/2018
160090,86557883,1003,1,6/4/2018
160090,86557888,1003,1,6/4/2018
160090,86559850,1003,1,6/4/2018
160090,86559863,1003,1,6/4/2018
160090,86566027,1003,1,6/4/2018
160090,86568669,1003,1,6/4/2018
160090,86568673,1003,1,6/4/2018
160090,86569788,1003,1,6/4/2018
160090,86570830,1003,1,6/4/2018
160090,86570831,1003,1,6/4/2018
160090,86578761,1003,1,6/4/2018
160090,86578762,1003,1,6/4/2018
160090,86580458,1003,1,6/4/2018
160090,86580509,1003,1,6/4/2018
160090,86591411,1003,1,6/4/2018
160090,86591423,1003,1,6/4/2018
160090,86594085,1003,1,6/4/2018
160090,85252706,3,2,5/17/2018
160090,59366184,4,1,5/17/2018
160090,85436213,4,0,5/17/2018
160090,85252706,1001,1,5/17/2018
160090,85436213,1002,0,5/17/2018
160090,64049562,1003,1,5/17/2018
160090,80214825,1003,1,5/17/2018
160090,84109260,1003,1,5/17/2018
160090,84794126,1003,1,5/17/2018
160090,85060591,1003,1,5/17/2018
160090,85140355,1003,1,5/17/2018
160090,85206283,1003,1,5/17/2018
160090,65391858,4,1,5/2/2018
160090,66294411,4,1,5/2/2018
160090,66294452,4,1,5/2/2018
160090,66294465,4,1,5/2/2018
160090,66313564,4,1,5/2/2018
160090,66816317,4,1,5/2/2018
160090,67055226,4,1,5/2/2018
160090,67321036,4,1,5/2/2018
160090,67445722,4,1,5/2/2018
160090,67517924,4,1,5/2/2018
160090,67526432,4,1,5/2/2018
160090,67533306,4,1,5/2/2018
160090,67617955,4,1,5/2/2018
160090,68166773,4,1,5/2/2018
160090,68196946,4,1,5/2/2018
160090,68232136,4,1,5/2/2018
160090,68627912,4,1,5/2/2018
160090,68693552,4,1,5/2/2018
160090,68702794,4,1,5/2/2018
160090,68721803,4,1,5/2/2018
160090,69294032,4,1,5/2/2018
160090,69680891,4,1,5/2/2018
160090,70124120,4,1,5/2/2018
160090,70154309,4,1,5/2/2018
160090,70205775,4,1,5/2/2018
160090,70211088,4,1,5/2/2018
160090,70301265,4,1,5/2/2018
160090,72272318,4,1,5/2/2018
160090,72460482,4,1,5/2/2018
160090,72470549,4,1,5/2/2018
160090,72698160,4,1,5/2/2018
160090,73431506,4,1,5/2/2018
160090,73431541,4,1,5/2/2018
160090,73431567,4,1,5/2/2018
160090,73431638,4,1,5/2/2018
160090,73431675,4,1,5/2/2018
160090,73431684,4,1,5/2/2018
160090,73431707,4,1,5/2/2018
160090,73431757,4,1,5/2/2018
160090,74431453,4,1,5/2/2018
160090,75010687,4,1,5/2/2018
160090,76367852,4,1,5/2/2018
160090,76608512,4,1,5/2/2018
160090,76877282,4,1,5/2/2018
160090,77078410,4,1,5/2/2018
160090,78194864,4,1,5/2/2018
160090,78381439,4,1,5/2/2018
160090,78570444,4,1,5/2/2018
160090,78578542,4,1,5/2/2018
160090,78584447,4,1,5/2/2018
160090,78607525,4,1,5/2/2018
160090,78747652,4,1,5/2/2018
160090,78831509,4,1,5/2/2018
160090,78831514,4,1,5/2/2018
160090,85599952,1003,1,5/23/2018
160090,85745930,1003,1,5/23/2018
160090,85771707,1003,1,5/23/2018
160090,85802065,1003,1,5/23/2018
160090,85813590,1003,1,5/23/2018
160090,85819175,1003,1,5/23/2018
160090,85827201,1003,1,5/23/2018
160090,85843192,1003,1,5/23/2018
160090,85849104,1003,1,5/23/2018
160090,85852042,1003,1,5/23/2018
160090,85853838,1003,1,5/23/2018
160090,85860516,1003,1,5/23/2018
160090,85864704,1003,1,5/23/2018
160090,85873851,1003,1,5/23/2018
160090,85874926,1003,1,5/23/2018
160090,85874949,1003,1,5/23/2018
160090,85879048,1003,1,5/23/2018
160090,85880870,1003,1,5/23/2018
160090,85882234,1003,1,5/23/2018
160090,85887790,1003,1,5/23/2018
160090,59459621,4,0,5/17/2018
160090,63429574,4,2,5/17/2018
160090,72800385,4,0,5/17/2018
160090,59459621,1002,0,5/17/2018
160090,72800385,1002,0,5/17/2018
160090,57180340,1003,1,5/17/2018
160090,64049573,1003,1,5/17/2018
160090,69417426,1003,1,5/17/2018
160090,82183589,1003,1,5/17/2018
160090,83646374,1003,1,5/17/2018
160090,84517787,1003,1,5/17/2018
160090,84742146,1003,1,5/17/2018
160090,83796927,4,1,5/18/2018
160090,62976455,1003,1,5/18/2018
160090,66329885,1003,1,5/18/2018
160090,68292107,1003,1,5/18/2018
160090,61686407,4,1,5/2/2018
160090,61736789,4,1,5/2/2018
160090,61736809,4,1,5/2/2018
160090,61825813,4,1,5/2/2018
160090,61870348,4,1,5/2/2018
160090,61940505,4,1,5/2/2018
160090,61947223,4,1,5/2/2018
160090,61961597,4,1,5/2/2018
160090,62578306,4,1,5/2/2018
160090,62711585,4,1,5/2/2018
160090,62718401,4,1,5/2/2018
160090,62718548,4,1,5/2/2018
160090,62819480,4,1,5/2/2018
160090,62997542,4,1,5/2/2018
160090,63090312,4,1,5/2/2018
160090,63353720,4,1,5/2/2018
160090,63429574,4,3,5/2/2018
160090,63429575,4,1,5/2/2018
160090,63429605,4,1,5/2/2018
160090,63429630,4,1,5/2/2018
160090,63435453,4,2,5/2/2018
160090,63442461,4,1,5/2/2018
160090,63496121,4,1,5/2/2018
160090,63549330,4,1,5/2/2018
160090,63571393,4,1,5/2/2018
160090,63578045,4,1,5/2/2018
160090,64043374,4,1,5/2/2018
160090,85652494,1003,1,5/19/2018
160090,85652500,1003,1,5/19/2018
160090,85663663,1003,1,5/19/2018
160090,85674270,1003,1,5/19/2018
160090,85676085,1003,1,5/19/2018
160090,85676091,1003,1,5/19/2018
160090,36836799,1003,1,5/20/2018
160090,55735024,1003,1,5/20/2018
160090,55735070,1003,1,5/20/2018
160090,55749545,1003,1,5/20/2018
160090,62711494,1003,2,5/20/2018
160090,62711641,1003,1,5/20/2018
160090,64043913,1003,1,5/20/2018
160090,69383045,1003,1,5/20/2018
160090,72241641,1003,1,5/20/2018
160090,72877854,1003,1,5/20/2018
160090,79258518,1003,1,5/20/2018
160090,79898692,1003,1,5/20/2018
160090,79981382,1003,1,5/20/2018
160090,81098576,1003,1,5/20/2018
160090,84807491,1003,1,5/20/2018
160090,85510475,1003,1,5/20/2018
160090,85614635,1003,1,5/20/2018
160090,85638234,1003,1,5/20/2018
160090,85648775,1003,1,5/20/2018
160090,78890551,4,1,5/2/2018
160090,78944533,4,1,5/2/2018
160090,79087373,4,1,5/2/2018
160090,79105257,4,1,5/2/2018
160090,79349469,4,1,5/2/2018
160090,79408535,4,1,5/2/2018
160090,79479640,4,1,5/2/2018
160090,79527338,4,1,5/2/2018
160090,79607559,4,1,5/2/2018
160090,79638782,4,1,5/2/2018
160090,79960580,4,1,5/2/2018
160090,80153574,4,1,5/2/2018
160090,80272689,4,1,5/2/2018
160090,80341432,4,1,5/2/2018
160090,80366461,4,1,5/2/2018
160090,80652506,4,1,5/2/2018
160090,80652562,4,1,5/2/2018
160090,80749552,4,1,5/2/2018
160090,80804050,4,1,5/2/2018
160090,80990782,4,1,5/2/2018
160090,81062411,4,1,5/2/2018
160090,81120429,4,1,5/2/2018
160090,81412867,4,1,5/2/2018
160090,81512825,4,1,5/2/2018
160090,81519391,4,1,5/2/2018
160090,81520501,4,1,5/2/2018
160090,81527319,4,1,5/2/2018
160090,69319233,3,1,4/4/2018
160090,82553596,3,1,4/6/2018
160090,69311598,1003,1,5/18/2018
160090,69417453,1003,1,5/18/2018
160090,71053383,1003,1,5/18/2018
160090,73782298,1003,1,5/18/2018
160090,75190369,1003,1,5/18/2018
160090,77481532,1003,1,5/18/2018
160090,78049570,1003,1,5/18/2018
160090,79529677,1003,2,5/18/2018
160090,81474504,1003,1,5/18/2018
160090,83979484,1003,1,5/18/2018
160090,84821122,1003,1,5/18/2018
160090,85530478,1003,1,5/18/2018
160090,85532561,1003,1,5/18/2018
160090,85554966,1003,1,5/18/2018
160090,85572563,1003,1,5/18/2018
160090,85588999,1003,1,5/18/2018
160090,85590838,1003,1,5/18/2018
160090,85590868,1003,1,5/18/2018
160090,85592721,1003,1,5/18/2018
160090,85630587,1003,1,5/18/2018
160090,29504814,4,1,5/19/2018
160090,70030065,4,1,5/19/2018
160090,29443280,1003,1,5/19/2018
160090,58797167,3,1,5/24/2018
160090,58797167,1001,1,5/24/2018
160090,66740515,1001,1,5/24/2018
160090,84793426,1002,0,5/24/2018
160090,37525145,1003,1,5/24/2018
160090,51724176,1003,2,5/24/2018
160090,52366946,1003,1,5/24/2018
160090,55720403,1003,1,5/24/2018
160090,55734880,1003,1,5/24/2018
160090,55743287,1003,1,5/24/2018
160090,55743319,1003,1,5/24/2018
160090,59462001,1003,1,5/24/2018
160090,59469013,1003,1,5/24/2018
160090,61491916,1003,1,5/24/2018
160090,67631828,1003,1,5/24/2018
160090,69679797,1003,1,5/24/2018
160090,70319472,1003,1,5/24/2018
160090,72877812,1003,1,5/24/2018
160090,72877854,1003,1,5/24/2018
160090,73191249,1003,1,5/24/2018
160090,85771727,1003,1,5/25/2018
160090,85779488,1003,1,5/25/2018
160090,85871617,1003,1,5/25/2018
160090,85877062,1003,1,5/25/2018
160090,85884908,1003,1,5/25/2018
160090,85922882,1003,1,5/25/2018
160090,85945441,1003,1,5/25/2018
160090,85954046,1003,1,5/25/2018
160090,85957946,1003,1,5/25/2018
160090,85966185,1003,1,5/25/2018
160090,85967634,1003,1,5/25/2018
160090,85972976,1003,1,5/25/2018
160090,85972983,1003,1,5/25/2018
160090,85972991,1003,1,5/25/2018
160090,85976733,1003,1,5/25/2018
160090,85980020,1003,1,5/25/2018
160090,85985648,1003,1,5/25/2018
160090,85987555,1003,1,5/25/2018
160090,85987564,1003,1,5/25/2018
160090,85987565,1003,1,5/25/2018
160090,85990095,1003,1,5/25/2018
160090,86006226,1003,1,5/25/2018
160090,44441514,1003,1,5/18/2018
160090,46768335,1003,1,5/18/2018
160090,55720372,1003,1,5/18/2018
160090,55727745,1003,1,5/18/2018
160090,55734904,1003,1,5/18/2018
160090,55749222,1003,1,5/18/2018
160090,68472311,1003,1,5/18/2018
160090,68693817,1003,1,5/18/2018
160090,69869517,1003,1,5/18/2018
160090,71258150,1003,1,5/18/2018
160090,72877812,1003,1,5/18/2018
160090,73182243,1003,1,5/18/2018
160090,73366021,1003,1,5/18/2018
160090,73431026,1003,1,5/18/2018
160090,73790002,1003,1,5/18/2018
160090,74015493,1003,1,5/18/2018
160090,77249175,1003,1,5/18/2018
160090,78512837,1003,1,5/18/2018
160090,81180698,1003,1,5/18/2018
160090,82270162,1003,1,5/18/2018
160090,84874041,1003,1,5/18/2018
160090,85232060,1003,1,5/18/2018
160090,85393769,1003,1,5/18/2018
160090,85434695,1003,1,5/18/2018
160090,85470058,1003,1,5/18/2018
160090,85490744,1003,1,5/18/2018
160090,85491960,1003,1,5/18/2018
160090,85524083,1003,1,5/18/2018
160090,85565658,1003,1,5/18/2018
160090,85571707,1003,1,5/18/2018
160090,85583692,1003,1,5/18/2018
160090,85583701,1003,1,5/18/2018
160090,85585047,1003,1,5/18/2018
160090,85585056,1003,1,5/18/2018
160090,85585086,1003,1,5/18/2018
160090,85586865,1003,1,5/18/2018
160090,85589014,1003,1,5/18/2018
160090,85591901,1003,1,5/18/2018
160090,85591907,1003,1,5/18/2018
160090,85592704,1003,1,5/18/2018
160090,85593886,1003,1,5/18/2018
160090,85595553,1003,1,5/18/2018
160090,85595576,1003,1,5/18/2018
160090,85598923,1003,1,5/18/2018
160090,85598926,1003,1,5/18/2018
160090,85598938,1003,1,5/18/2018
160090,85601231,1003,1,5/18/2018
160090,85609333,1003,1,5/18/2018
160090,85609334,1003,1,5/18/2018
160090,85609337,1003,1,5/18/2018
160090,85612093,1003,1,5/18/2018
160090,85612108,1003,1,5/18/2018
160090,85617252,1003,1,5/18/2018
160090,85619637,1003,1,5/18/2018
160090,85619642,1003,1,5/18/2018
160090,85625270,1003,1,5/18/2018
160090,85625279,1003,1,5/18/2018
160090,85630566,1003,1,5/18/2018
160090,85630572,1003,1,5/18/2018
160090,85630574,1003,1,5/18/2018
160090,29426379,1003,1,5/19/2018
160090,29443388,1003,1,5/19/2018
160090,40580135,1003,1,5/19/2018
160090,55727675,1003,1,5/19/2018
160090,60637540,1003,1,5/19/2018
160090,69878932,1003,1,5/19/2018
160090,72455549,1003,1,5/19/2018
160090,73556017,1003,1,5/19/2018
160090,74015493,1003,1,5/19/2018
160090,74560737,1003,1,5/19/2018
160090,80271774,1003,1,5/19/2018
160090,81495410,1003,1,5/19/2018
160090,83923487,1003,1,5/19/2018
160090,84793094,1003,1,5/19/2018
160090,84798919,1003,1,5/19/2018
160090,85663639,1003,1,5/20/2018
160090,85677762,1003,1,5/20/2018
160090,85677765,1003,1,5/20/2018
160090,85680513,1003,1,5/20/2018
160090,85684500,1003,1,5/20/2018
160090,85686049,1003,1,5/20/2018
160090,85689888,1003,1,5/20/2018
160090,85689900,1003,1,5/20/2018
160090,85723830,1003,1,5/20/2018
160090,85725247,1003,1,5/20/2018
160090,85730856,1003,1,5/20/2018
160090,85740072,1003,1,5/20/2018
160090,85747860,1003,1,5/20/2018
160090,69038093,3,1,5/21/2018
160090,69038093,1001,1,5/21/2018
160090,59459522,1003,1,5/21/2018
160090,64380608,1003,1,5/21/2018
160090,67522115,1003,1,5/21/2018
160090,69342018,1003,1,5/21/2018
160090,69632122,1003,1,5/21/2018
160090,73363794,1003,1,5/21/2018
160090,73790002,1003,1,5/21/2018
160090,74593679,1003,1,5/21/2018
160090,61534830,3,1,6/5/2018
160090,61534830,1001,1,6/5/2018
160090,51804686,1003,1,6/5/2018
160090,55735470,1003,1,6/5/2018
160090,56218746,1003,1,6/5/2018
160090,58230607,1003,1,6/5/2018
160090,60644621,1003,1,6/5/2018
160090,65716805,1003,2,6/5/2018
160090,67482745,1003,4,6/5/2018
160090,67591157,1003,1,6/5/2018
160090,70920949,1003,1,6/5/2018
160090,72484237,1003,1,6/5/2018
160090,73177311,1003,16,6/5/2018
160090,74717757,1003,1,6/5/2018
160090,80366499,1003,1,6/5/2018
160090,82052298,1003,1,6/5/2018
160090,82735366,1003,1,6/5/2018
160090,84793445,1003,1,6/5/2018
160090,84813933,1003,1,6/5/2018
160090,84821162,1003,1,6/5/2018
160090,85919113,1003,1,6/5/2018
160090,85977621,1003,1,6/5/2018
160090,86006245,1003,1,6/5/2018
160090,86292872,1003,1,6/5/2018
160090,86322217,1003,1,6/5/2018
160090,86556804,1003,1,6/5/2018
160090,55727675,1003,1,5/26/2018
160090,68122108,1003,1,5/26/2018
160090,72278259,1003,1,5/26/2018
160090,73165209,1003,1,5/26/2018
160090,73191249,1003,1,5/26/2018
160090,79894882,1003,1,5/26/2018
160090,82156324,1003,1,5/26/2018
160090,82561928,1003,1,5/26/2018
160090,83831894,1003,1,5/26/2018
160090,84793143,1003,1,5/26/2018
160090,84793719,1003,1,5/26/2018
160090,85656067,1003,1,5/26/2018
160090,85667138,1003,1,5/26/2018
160090,85951644,1003,1,5/26/2018
160090,86012026,1003,1,5/26/2018
160090,86012036,1003,1,5/26/2018
160090,86026112,1003,1,5/26/2018
160090,86042248,1003,1,5/26/2018
160090,86055136,1003,1,5/26/2018
160090,86057056,1003,1,5/26/2018
160090,86057063,1003,1,5/26/2018
160090,86059078,1003,1,5/26/2018
160090,86059082,1003,1,5/26/2018
160090,86059093,1003,1,5/26/2018
160090,70816157,4,1,5/2/2018
160090,71379341,4,1,5/2/2018
160090,71780194,4,1,5/2/2018
160090,71967434,4,1,5/2/2018
160090,72484237,4,2,5/2/2018
160090,72877929,4,1,5/2/2018
160090,72992042,4,1,5/2/2018
160090,73247277,4,1,5/2/2018
160090,73431484,4,1,5/2/2018
160090,73431537,4,1,5/2/2018
160090,73431540,4,1,5/2/2018
160090,73431543,4,1,5/2/2018
160090,73431546,4,1,5/2/2018
160090,73431549,4,1,5/2/2018
160090,73431566,4,1,5/2/2018
160090,73431575,4,1,5/2/2018
160090,73431602,4,1,5/2/2018
160090,73431636,4,1,5/2/2018
160090,73431654,4,1,5/2/2018
160090,73431710,4,1,5/2/2018
160090,73431728,4,1,5/2/2018
160090,73689280,4,1,5/2/2018
160090,73700242,4,1,5/2/2018
160090,73700296,4,1,5/2/2018
160090,73726248,4,1,5/2/2018
160090,73782298,4,1,5/2/2018
160090,50387877,4,1,5/2/2018
160090,51804691,4,1,5/2/2018
160090,52155464,4,1,5/2/2018
160090,52366947,4,1,5/2/2018
160090,52394866,4,1,5/2/2018
160090,52455087,4,1,5/2/2018
160090,52455090,4,1,5/2/2018
160090,53714080,4,1,5/2/2018
160090,54281658,4,0,5/2/2018
160090,55407264,4,1,5/2/2018
160090,55407655,4,1,5/2/2018
160090,55720287,4,1,5/2/2018
160090,55720359,4,1,5/2/2018
160090,55720364,4,1,5/2/2018
160090,55720409,4,1,5/2/2018
160090,55720414,4,1,5/2/2018
160090,55720419,4,1,5/2/2018
160090,55720426,4,1,5/2/2018
160090,55720432,4,1,5/2/2018
160090,55720463,4,1,5/2/2018
160090,55720465,4,1,5/2/2018
160090,55720471,4,1,5/2/2018
160090,55727383,4,1,5/2/2018
160090,55727387,4,1,5/2/2018
160090,55727408,4,1,5/2/2018
160090,55727432,4,1,5/2/2018
160090,55727443,4,1,5/2/2018
160090,73366021,1003,1,5/24/2018
160090,73616010,1003,1,5/24/2018
160090,73758090,1003,1,5/24/2018
160090,74560737,1003,1,5/24/2018
160090,78736651,1003,1,5/24/2018
160090,78939498,1003,1,5/24/2018
160090,80271819,1003,1,5/24/2018
160090,82581320,1003,1,5/24/2018
160090,84793708,1003,2,5/24/2018
160090,84794097,1003,1,5/24/2018
160090,84798935,1003,1,5/24/2018
160090,84922960,1003,1,5/24/2018
160090,85676103,1003,1,5/24/2018
160090,85758904,1003,1,5/24/2018
160090,85827195,1003,1,5/24/2018
160090,85866758,1003,1,5/24/2018
160090,85887802,1003,1,5/24/2018
160090,85892339,1003,1,5/24/2018
160090,85905627,1003,1,5/24/2018
160090,85914234,1003,1,5/24/2018
160090,85915974,1003,1,5/24/2018
160090,85915994,1003,1,5/24/2018
160090,85921881,1003,1,5/24/2018
160090,85927107,1003,1,5/24/2018
160090,85927109,1003,1,5/24/2018
160090,85932180,1003,1,5/24/2018
160090,85937643,1003,1,5/24/2018
160090,85937652,1003,1,5/24/2018
160090,85937668,1003,1,5/24/2018
160090,85937675,1003,1,5/24/2018
160090,85945445,1003,1,5/24/2018
160090,55938123,4,0,5/25/2018
160090,85882550,1001,1,5/25/2018
160090,55938123,1002,0,5/25/2018
160090,29504755,1003,1,5/25/2018
160090,52398140,1003,1,5/25/2018
160090,55735070,1003,1,5/25/2018
160090,59459522,1003,1,5/25/2018
160090,59459671,1003,1,5/25/2018
160090,61912563,1003,1,5/25/2018
160090,69309283,1003,1,5/25/2018
160090,73594482,1003,1,5/25/2018
160090,74435342,1003,1,5/25/2018
160090,75190369,1003,1,5/25/2018
160090,79898692,1003,1,5/25/2018
160090,64043388,4,1,5/2/2018
160090,64043569,4,1,5/2/2018
160090,64043589,4,1,5/2/2018
160090,64043645,4,1,5/2/2018
160090,64043660,4,1,5/2/2018
160090,64043762,4,1,5/2/2018
160090,64043872,4,1,5/2/2018
160090,64043876,4,1,5/2/2018
160090,64043892,4,1,5/2/2018
160090,64043934,4,1,5/2/2018
160090,64043946,4,1,5/2/2018
160090,64049288,4,1,5/2/2018
160090,64049297,4,1,5/2/2018
160090,64049305,4,1,5/2/2018
160090,64049400,4,1,5/2/2018
160090,64049411,4,1,5/2/2018
160090,64049454,4,1,5/2/2018
160090,64202424,4,1,5/2/2018
160090,64219109,4,1,5/2/2018
160090,64370319,4,1,5/2/2018
160090,64448430,4,1,5/2/2018
160090,64448437,4,1,5/2/2018
160090,64448454,4,1,5/2/2018
160090,64518604,4,1,5/2/2018
160090,64672262,4,1,5/2/2018
160090,64790673,4,1,5/2/2018
160090,66065859,4,1,5/2/2018
160090,86557887,1003,1,6/5/2018
160090,86572337,1003,1,6/5/2018
160090,86575861,1003,1,6/5/2018
160090,86580520,1003,1,6/5/2018
160090,86594102,1003,1,6/5/2018
160090,86625623,1003,1,6/5/2018
160090,86625647,1003,1,6/5/2018
160090,86632074,1003,1,6/5/2018
160090,86635087,1003,1,6/5/2018
160090,86640025,1003,1,6/5/2018
160090,86654912,1003,1,6/5/2018
160090,36836798,1003,1,6/6/2018
160090,55749078,1003,1,6/6/2018
160090,59459671,1003,1,6/6/2018
160090,61883471,1003,1,6/6/2018
160090,70624118,1003,1,6/6/2018
160090,72241641,1003,1,6/6/2018
160090,73344400,1003,1,6/6/2018
160090,73700254,1003,1,6/6/2018
160090,77321697,1003,1,6/6/2018
160090,78492312,1003,1,6/6/2018
160090,81106828,1003,1,6/6/2018
160090,83467933,1003,1,6/6/2018
160090,84793875,1003,1,6/6/2018
160090,44224856,3,1,5/11/2018
160090,81211492,4,2,5/11/2018
160090,44224856,1001,1,5/11/2018
